group, file, pca_1, pca_2
0,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_010_alphafold2_ptm_model_1_seed_003-self.foldseek,3.163277143192264,-0.010827795745730402
0,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_011_alphafold2_ptm_model_2_seed_000-self.foldseek,3.426404882419951,-0.042993985683936
0,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_012_alphafold2_ptm_model_5_seed_001-self.foldseek,3.1196051954818875,-0.128817946332863
0,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_013_alphafold2_ptm_model_5_seed_002-self.foldseek,3.159666848783049,-0.011312252956242882
0,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_014_alphafold2_ptm_model_3_seed_003-self.foldseek,3.0536636364635723,0.027271061221664648
0,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_015_alphafold2_ptm_model_3_seed_001-self.foldseek,2.239722897979137,-0.10407252034741248
0,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_016_alphafold2_ptm_model_2_seed_001-self.foldseek,2.9618810235947257,-0.057670620546616404
0,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_017_alphafold2_ptm_model_1_seed_001-self.foldseek,2.446937806086043,-0.10925102612831558
0,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_018_alphafold2_ptm_model_4_seed_002-self.foldseek,1.4570231034015766,0.25049468837020883
1,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_019_alphafold2_ptm_model_3_seed_000-self.foldseek,-2.794340785047333,0.5152168259066472
0,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_020_alphafold2_ptm_model_1_seed_002-self.foldseek,1.6657049553094794,0.3561030560809203
1,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_021_alphafold2_ptm_model_3_seed_002-self.foldseek,-1.7501263466232728,0.5612265520432265
1,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_022_alphafold2_ptm_model_1_seed_004-self.foldseek,-2.3966335784294928,1.3710554312870733
1,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_023_alphafold2_ptm_model_3_seed_004-self.foldseek,-2.523399406922231,1.5317088092698732
1,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_024_alphafold2_ptm_model_2_seed_004-self.foldseek,-2.4894439259206416,1.6702006315177882
-1,blind_prediction/test/test_predicted_models_rand_30_max_16_ext_32/test_unrelaxed_rank_025_alphafold2_ptm_model_2_seed_002-self.foldseek,-0.002880687580092586,0.44974566589407644
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_004-self.foldseek,-4.424262414816576,-1.0512458066494355
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_001-self.foldseek,-4.346589477634217,-1.0477395972922405
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_003-self.foldseek,-4.824602557790946,-1.2113486372379407
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_004-self.foldseek,-4.336097803409506,-1.2255573063828904
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000-self.foldseek,-4.617101937414942,-1.1416012233477275
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_006_alphafold2_ptm_model_1_seed_001-self.foldseek,-4.375688705244509,-0.9983776843087943
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_007_alphafold2_ptm_model_3_seed_000-self.foldseek,-4.313067968378704,-1.2166650251887405
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_008_alphafold2_ptm_model_1_seed_002-self.foldseek,-4.475745318224873,-0.9989674530480945
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_009_alphafold2_ptm_model_3_seed_003-self.foldseek,-4.392015516213259,-1.0020845268479945
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_010_alphafold2_ptm_model_4_seed_002-self.foldseek,-3.755305233691352,-0.42308246622739487
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_011_alphafold2_ptm_model_3_seed_002-self.foldseek,-4.522818425148209,-0.8186751984643752
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_012_alphafold2_ptm_model_2_seed_001-self.foldseek,-4.47787347495838,-1.020167169724318
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_013_alphafold2_ptm_model_2_seed_004-self.foldseek,-5.23476720536417,-1.0669706794545202
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_014_alphafold2_ptm_model_1_seed_000-self.foldseek,-4.540054589559504,-1.1427761393123073
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_015_alphafold2_ptm_model_1_seed_003-self.foldseek,-4.528140406807251,-1.1162513033104458
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_016_alphafold2_ptm_model_1_seed_004-self.foldseek,-4.614121227337988,-1.1184056076085567
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_017_alphafold2_ptm_model_2_seed_000-self.foldseek,-5.231411323883544,-1.0633230469993273
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_018_alphafold2_ptm_model_2_seed_003-self.foldseek,-5.239837132626775,-1.0658999285243256
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_019_alphafold2_ptm_model_2_seed_002-self.foldseek,-5.193492699045576,-1.1623609166564732
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_020_alphafold2_ptm_model_5_seed_002-self.foldseek,-5.16633623405136,-1.087141533951945
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_021_alphafold2_ptm_model_4_seed_001-self.foldseek,-5.1997466102161445,-1.3030827648602334
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_022_alphafold2_ptm_model_5_seed_003-self.foldseek,-5.195072706531031,-0.9673804510756304
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_023_alphafold2_ptm_model_5_seed_004-self.foldseek,-5.189763909079562,-0.9028979609565029
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_024_alphafold2_ptm_model_5_seed_000-self.foldseek,-5.178741285814734,-1.2605660547831625
1,blind_prediction/test/test_predicted_models_rand_30_max_1_ext_2/test_unrelaxed_rank_025_alphafold2_ptm_model_5_seed_001-self.foldseek,-5.123596408962306,-1.0303634767852412
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001-self.foldseek,-3.6941776121852405,0.8722081966806897
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_002-self.foldseek,-3.5477250298125855,0.2200385680287784
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_000-self.foldseek,-3.201171268682646,1.176383085485645
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_003-self.foldseek,-2.650857380543156,1.4506404467478753
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_000-self.foldseek,-3.279533377523067,0.44783875123250677
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_006_alphafold2_ptm_model_1_seed_004-self.foldseek,-4.035139268552952,-0.38561689601964433
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_007_alphafold2_ptm_model_5_seed_004-self.foldseek,-4.085663405662234,-0.8531192702481025
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_008_alphafold2_ptm_model_5_seed_003-self.foldseek,-2.9275247837400884,1.5899103641735395
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_009_alphafold2_ptm_model_4_seed_002-self.foldseek,-4.176691738504193,-0.6903489343697867
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_010_alphafold2_ptm_model_5_seed_001-self.foldseek,-3.1023801143416283,1.4883859937320103
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_011_alphafold2_ptm_model_1_seed_001-self.foldseek,-3.9027978060800055,-0.5512440959820485
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_012_alphafold2_ptm_model_5_seed_000-self.foldseek,-3.3616955588271655,0.2876511961885061
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_013_alphafold2_ptm_model_2_seed_002-self.foldseek,-4.404479483398961,-0.6264015008332726
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_014_alphafold2_ptm_model_1_seed_000-self.foldseek,-3.6884200027065166,-0.349356152049838
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_015_alphafold2_ptm_model_3_seed_002-self.foldseek,-4.590391992009664,-0.9944207885302103
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_016_alphafold2_ptm_model_3_seed_003-self.foldseek,-4.424140917961008,-0.6565893465469546
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_017_alphafold2_ptm_model_2_seed_004-self.foldseek,-4.623438023241475,-0.8596423636014809
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_018_alphafold2_ptm_model_3_seed_004-self.foldseek,-4.254168912028012,-0.9439480839536321
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_019_alphafold2_ptm_model_2_seed_001-self.foldseek,-4.740746647560398,-0.8028760333533607
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_020_alphafold2_ptm_model_3_seed_001-self.foldseek,-4.009356057153362,-0.6566973902487182
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_021_alphafold2_ptm_model_2_seed_003-self.foldseek,-4.467042228108775,-0.5025316432958906
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_022_alphafold2_ptm_model_4_seed_004-self.foldseek,-3.9016484873382864,-0.4563467474888489
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_023_alphafold2_ptm_model_1_seed_003-self.foldseek,-3.8205174140995313,-0.2334415467377654
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_024_alphafold2_ptm_model_1_seed_002-self.foldseek,-4.208618771537565,-0.7803176331160451
1,blind_prediction/test/test_predicted_models_rand_30_max_2_ext_4/test_unrelaxed_rank_025_alphafold2_ptm_model_2_seed_000-self.foldseek,-3.8206826565634158,-0.2474965280930931
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_002-self.foldseek,3.7412723439209263,-0.14273445710591948
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_004-self.foldseek,3.7551307486385306,-0.14643224402506755
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_003-self.foldseek,3.696801485372531,-0.16274769608492107
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000-self.foldseek,3.66422904878372,-0.11064676923090247
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001-self.foldseek,3.778348543788953,-0.14351319266589938
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_006_alphafold2_ptm_model_4_seed_004-self.foldseek,3.5783783530423454,-0.19205138504418512
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_007_alphafold2_ptm_model_4_seed_000-self.foldseek,3.547520894365896,-0.20168692544649064
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_008_alphafold2_ptm_model_3_seed_002-self.foldseek,3.6700363517112415,-0.09054186690597282
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_009_alphafold2_ptm_model_3_seed_000-self.foldseek,3.6050706511939947,-0.11130814977590094
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_010_alphafold2_ptm_model_4_seed_003-self.foldseek,3.513044621073544,-0.1491144057159877
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_011_alphafold2_ptm_model_4_seed_001-self.foldseek,3.5432421331889126,-0.18459905121655593
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_012_alphafold2_ptm_model_4_seed_002-self.foldseek,3.5491169958888267,-0.18156954641492276
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_013_alphafold2_ptm_model_2_seed_000-self.foldseek,3.720767442346653,-0.11377402755623826
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_014_alphafold2_ptm_model_1_seed_002-self.foldseek,3.6011370845625397,-0.07947663972588839
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_015_alphafold2_ptm_model_2_seed_002-self.foldseek,3.772233013057549,-0.1188727402884119
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_016_alphafold2_ptm_model_1_seed_000-self.foldseek,3.4665111763125394,-0.137119978786081
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_017_alphafold2_ptm_model_3_seed_004-self.foldseek,3.3181049882072022,-0.07242268516814535
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_018_alphafold2_ptm_model_1_seed_004-self.foldseek,3.58182802343062,-0.12170032065242328
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_019_alphafold2_ptm_model_1_seed_001-self.foldseek,3.6384290493337352,-0.10275215433355363
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_020_alphafold2_ptm_model_2_seed_003-self.foldseek,3.605433415755848,-0.07319286921123737
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_021_alphafold2_ptm_model_3_seed_001-self.foldseek,3.267419116149893,-0.08119377731815423
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_022_alphafold2_ptm_model_1_seed_003-self.foldseek,3.6277084291384156,-0.11548897338880941
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_023_alphafold2_ptm_model_3_seed_003-self.foldseek,3.091329037513417,-0.015765903794725457
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_024_alphafold2_ptm_model_2_seed_001-self.foldseek,3.354094586907791,-0.08410595694745737
0,blind_prediction/test/test_predicted_models_rand_30_max_32_ext_64/test_unrelaxed_rank_025_alphafold2_ptm_model_2_seed_004-self.foldseek,3.297783930368719,-0.07108607789619567
0,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001-self.foldseek,2.5831330411417404,0.1175564344022249
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_004-self.foldseek,-2.4404755714401727,1.333531655029551
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_002-self.foldseek,-3.2369132509221346,0.577375844560065
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_002-self.foldseek,-3.374302361008444,0.8661303087578077
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_003-self.foldseek,-2.3081199018708585,1.6206838312570562
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_006_alphafold2_ptm_model_1_seed_004-self.foldseek,-3.127662404452066,1.200687952053083
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_007_alphafold2_ptm_model_5_seed_001-self.foldseek,-3.0991818858776106,0.6649453942409861
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_008_alphafold2_ptm_model_3_seed_004-self.foldseek,-3.103478933357975,1.3566752170992344
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_009_alphafold2_ptm_model_2_seed_004-self.foldseek,-2.8904797844068577,1.3074825686993725
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_010_alphafold2_ptm_model_3_seed_001-self.foldseek,-2.487269739986404,0.7883638294011447
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_011_alphafold2_ptm_model_5_seed_003-self.foldseek,-2.844624975188965,1.4946444130101868
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_012_alphafold2_ptm_model_5_seed_000-self.foldseek,-3.1522829176252407,0.94899834990238
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_013_alphafold2_ptm_model_2_seed_001-self.foldseek,-3.013428097466531,0.7384479525641445
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_014_alphafold2_ptm_model_1_seed_001-self.foldseek,-1.7878011628438701,0.5735254481598266
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_015_alphafold2_ptm_model_4_seed_000-self.foldseek,-2.55790604364274,1.161843108077506
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_016_alphafold2_ptm_model_2_seed_003-self.foldseek,-2.509547066983407,1.5083853756003238
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_017_alphafold2_ptm_model_1_seed_002-self.foldseek,-2.7330469892284226,0.5860951104748557
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_018_alphafold2_ptm_model_5_seed_004-self.foldseek,-3.038341681403404,0.47164978549624953
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_019_alphafold2_ptm_model_2_seed_002-self.foldseek,-4.474635560259316,-0.7933711371478542
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_020_alphafold2_ptm_model_1_seed_003-self.foldseek,-3.1908486035777237,0.5536402076950452
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_021_alphafold2_ptm_model_3_seed_002-self.foldseek,-4.47753203238732,-0.9816010767436734
1,blind_prediction/test/test_predicted_models_rand_30_max_4_ext_8/test_unrelaxed_rank_022_alphafold2_ptm_model_3_seed_003-self.foldseek,-4.091888131847541,-0.5098433165775483
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_003-self.foldseek,3.6809927269576166,-0.1182273427020713
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_002-self.foldseek,3.7918532283469495,-0.12560783848655369
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_003-self.foldseek,3.762538747912813,-0.12298125141610429
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000-self.foldseek,3.76233920083818,-0.144284237594678
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_004-self.foldseek,3.532138874786946,-0.21722372599861428
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_006_alphafold2_ptm_model_5_seed_004-self.foldseek,3.696587051141183,-0.13688978698935808
0,blind_prediction/test/test_predicted_models_rand_30_max_64_ext_128/test_unrelaxed_rank_007_alphafold2_ptm_model_4_seed_002-self.foldseek,3.5727262080872157,-0.19508580953620502
